Unnamed: 0,company,sector,horizon (days),amount,date_BUY_fix,date_SELL_fix,price_BUY,price_SELL,Volatility_Buy,Volatility_sell,Sharpe Ratio,expected_return (yearly),inflation,nominal_return,investment,ESG_ranking,PE_ratio,EPS_ratio,PS_ratio,PB_ratio,NetProfitMargin_ratio,current_ratio,roa_ratio,roe_ratio
458294,AMZN,TECH,240,10000,2016-08-25,2017-04-21,759.219970703125,898.530029296875,0.3115824552935884,0.212404701152565,0.3115824552935884,0.216189188137898,-0.2,0.1834910354962513,GOOD,27.4,178.01,4.02,2.85,20.51,1.6,1.09,3.12,13.53
256231,FB,TECH,150,10000,2017-02-17,2017-07-17,133.52999877929688,159.72999572753906,0.2017381078424818,0.1739175048835968,0.2017381078424818,0.1239529017608294,1.96,0.1962105683199059,BAD,31.6,35.29,3.26,12.16,5.62,36.86,11.97,17.53,19.33
107677,AMZN,TECH,120,5000,2017-11-29,2018-03-29,1161.27001953125,1447.3399658203125,0.2070372316691122,0.2439530491998009,0.2070372316691122,0.108094594068949,1.96,0.246342316151876,BAD,27.4,244.0,3.94,2.92,18.79,1.2,1.03,2.1,8.67
99021,NVDA,TECH,720,4000,2017-02-06,2019-01-28,115.88501739501952,137.2466583251953,0.432171952246824,0.535816605153266,0.432171952246824,0.9727242532958168,1.96,0.1843347950439523,BAD,12.9,42.34,2.55,9.95,10.96,24.11,4.77,19.59,33.72
473102,AMZN,TECH,40,15000,2017-11-24,2018-01-03,1186.0,1204.199951171875,0.2058707619167321,0.205282499727867,0.2058707619167321,0.0360315313563163,1.96,0.0153456586609401,BAD,27.4,244.0,3.94,2.92,18.79,1.2,1.03,2.1,8.67
17965,FB,TECH,10,1500,2017-02-17,2017-02-27,133.52999877929688,136.41000366210938,0.2017381078424818,0.1998950572533057,0.2017381078424818,0.0082635267840553,1.96,0.021568223688616,BAD,31.6,35.29,3.26,12.16,5.62,36.86,11.97,17.53,19.33
19406,FB,TECH,1,300,2017-12-12,2017-12-13,176.9600067138672,178.3000030517578,0.1715826624418036,0.1705421115413723,0.1715826624418036,0.0008263526784055,1.96,0.0075723117487066,BAD,31.6,32.74,5.39,12.82,6.9,39.16,12.92,20.81,23.22
134456,NVDA,TECH,90,100,2013-10-11,2014-01-09,14.351553916931152,14.892603874206545,0.2348887551680356,0.2113247771398863,0.2348887551680356,0.121590531661977,1.41,0.0376997473867335,BAD,12.9,18.57,0.77,2.12,1.88,11.41,4.11,7.79,10.29
158580,GOOG,TECH,5,1000,2015-03-06,2015-03-11,566.1306762695312,549.6708984375,0.2144936458484864,0.2157437743231604,0.2144936458484864,0.0026216223552497,-0.5,-0.0290741670112128,BAD,22.8,25.92,21.15,6.0,3.45,20.93,5.6,11.14,13.96
179757,MSFT,TECH,660,4000,2014-04-17,2016-02-05,34.85490417480469,45.77260208129883,0.2624160257661615,0.274524951325634,0.2624160257661615,0.3946210873587054,-0.15,0.3132327620738702,GOOD,14.7,13.42,2.67,3.62,3.39,26.91,3.22,15.09,26.93
52108,FB,TECH,30,15000,2014-07-16,2014-08-15,67.66000366210938,73.62999725341797,0.4747743387029837,0.3957013793106568,0.4747743387029837,0.0247905803521658,-0.15,0.0882351946228445,GOOD,31.6,73.14,0.92,17.27,9.41,23.67,12.82,13.05,14.91
492454,FB,TECH,70,10000,2018-03-12,2018-05-21,184.75999450683597,184.4900054931641,0.2078719174822567,0.2612859791244313,0.2078719174822567,0.057844687488387,1.68,-0.0014612958524518,BAD,31.6,26.46,6.04,10.58,5.97,40.03,9.91,21.88,24.65
150127,GOOG,TECH,15,100,2017-07-17,2017-08-01,953.4199829101562,930.8300170898438,0.1552213743042088,0.1563389566540149,0.1552213743042088,0.0078648670657492,1.96,-0.0236936148027445,BAD,22.8,32.98,27.55,6.85,4.25,19.49,6.02,11.4,13.66
140827,MSFT,TECH,30,20000,2018-06-26,2018-07-26,95.82852172851562,106.02262115478516,0.2194087511319094,0.2216424016641067,0.2194087511319094,0.0179373221526684,1.68,0.1063785524642615,BAD,14.7,45.35,2.11,6.74,8.88,15.02,2.9,6.57,20.09
208862,GOOG,TECH,15,1500,2018-06-01,2018-06-15,1119.5,1152.260009765625,0.2261689472569434,0.2240715732178828,0.2261689472569434,0.0078648670657492,1.68,0.0292630725910004,BAD,22.8,43.79,23.56,6.61,4.46,14.19,4.87,8.62,10.76
383288,MSFT,TECH,4,15000,2016-08-19,2016-08-23,53.66037368774414,53.91182708740234,0.2750879292774441,0.2664022870354426,0.2750879292774441,0.0023916429536891,-0.2,0.0046860165589125,GOOD,14.7,23.18,2.05,4.19,5.15,22.53,2.35,11.28,27.29
208043,AAPL,TECH,240,50,2017-07-07,2018-03-05,34.427188873291016,42.71255493164063,0.1805859617156802,0.1948962521332929,0.1805859617156802,0.1615970150587099,1.96,0.2406634502992338,BAD,16.5,15.63,2.2,3.28,5.37,20.87,1.39,14.0,35.4
459493,AAPL,TECH,20,2000,2015-06-26,2015-07-16,29.100709915161133,29.504793167114254,0.2166793158476984,0.2207975138548307,0.2166793158476984,0.0134664179215591,-0.5,0.0138856836527758,GOOD,16.5,13.3,2.17,3.02,5.23,22.62,1.09,19.74,41.46
412499,AMZN,TECH,240,1500,2013-12-23,2014-08-20,402.9200134277344,335.7799987792969,0.2718506276612841,0.3309557325750228,0.2718506276612841,0.216189188137898,1.41,-0.1666336057056629,BAD,27.4,687.57,0.58,2.47,18.78,0.37,1.07,0.84,3.04
257622,FB,TECH,10,100,2018-06-14,2018-06-25,196.80999755859372,196.3500061035156,0.2611640590428562,0.2630738018425827,0.2611640590428562,0.0082635267840553,1.68,-0.0023372362216567,BAD,31.6,30.08,6.46,11.8,7.08,39.31,10.67,22.25,25.2
336401,NVDA,TECH,360,50,2014-09-25,2015-09-21,17.740489959716797,22.935768127441406,0.2409780166274387,0.315413976663245,0.2409780166274387,0.4863621266479083,-0.15,0.2928486292949907,GOOD,12.9,18.37,0.91,2.21,2.1,12.06,6.19,7.94,12.31
21526,FB,TECH,2,200,2017-06-19,2017-06-21,152.8699951171875,153.91000366210938,0.1763494821650279,0.1765150667323755,0.1763494821650279,0.001652705356811,1.96,0.0068032222027914,BAD,31.6,34.39,4.39,13.37,6.59,39.58,12.31,19.65,21.7
150629,FB,TECH,180,100,2016-07-22,2017-01-18,121.0,127.91999816894533,0.3142643039693164,0.267623748894017,0.3142643039693164,0.1487434821129954,-0.2,0.0571900675119447,GOOD,31.6,54.94,2.08,14.89,6.49,29.12,12.22,12.67,14.09
84358,AAPL,TECH,150,400,2018-04-18,2018-09-14,42.95895004272461,54.46955108642578,0.2098734037467361,0.2172380884709026,0.2098734037467361,0.1009981344116937,1.68,0.267944189330823,BAD,16.5,15.65,2.59,3.39,6.32,21.55,1.46,14.27,39.97
402876,AMZN,TECH,10,2000,2015-04-21,2015-05-01,391.1799926757813,422.8699951171875,0.3224512143691348,0.3295942503598829,0.3224512143691348,0.009007882839079,-0.5,0.0810113069041126,GOOD,27.4,0.0,-0.89,1.87,15.95,-0.44,1.12,-0.89,-3.82
296778,FB,TECH,150,3000,2016-10-28,2017-03-27,131.2899932861328,140.32000732421875,0.2788875821883098,0.1947788782906274,0.2788875821883098,0.1239529017608294,-0.2,0.0687791492106025,GOOD,31.6,49.53,2.59,15.1,6.81,33.16,11.69,15.09,16.71
363604,FB,TECH,4,200,2013-12-30,2014-01-03,53.709999084472656,54.560001373291016,0.4427923038306653,0.4396696153005687,0.4427923038306653,0.0033054107136221,1.41,0.0158257736605341,BAD,31.6,92.63,0.59,17.45,8.96,18.94,11.88,9.36,11.32
327222,AMZN,TECH,150,10000,2013-10-15,2014-03-14,306.3999938964844,373.739990234375,0.2626826785193527,0.2816417138260989,0.2626826785193527,0.1351182425861863,1.41,0.2197780603110621,BAD,27.4,1116.57,0.28,2.04,15.76,0.19,1.07,0.43,1.53
483118,FB,TECH,6,500,2017-03-17,2017-03-23,139.83999633789062,139.52999877929688,0.1944276271835386,0.1948076252420425,0.1944276271835386,0.0049581160704331,1.96,-0.0022168018214525,BAD,31.6,37.58,3.78,13.74,6.62,38.02,12.61,18.49,20.39
209165,AMZN,TECH,15,25000,2017-06-05,2017-06-20,1011.3400268554688,992.5900268554688,0.182486023766089,0.1872279295963447,0.182486023766089,0.0135118242586186,1.96,-0.0185397586391382,BAD,27.4,245.69,3.94,3.14,20.02,1.28,1.01,2.38,9.38
397795,AAPL,TECH,540,15000,2017-05-24,2018-11-15,36.61441421508789,46.74051284790039,0.1764295516011449,0.253088575332387,0.1764295516011449,0.3635932838820974,1.96,0.2765604434725542,BAD,16.5,15.98,2.14,3.33,5.3,20.74,1.39,14.15,35.09
439961,AMZN,TECH,15,1500,2017-06-13,2017-06-28,980.7899780273438,990.3300170898438,0.1863432504340271,0.1834797533084415,0.1863432504340271,0.0135118242586186,1.96,0.0097268928886159,BAD,27.4,245.69,3.94,3.14,20.02,1.28,1.01,2.38,9.38
341534,FB,TECH,15,5000,2018-01-17,2018-02-01,177.60000610351562,193.08999633789065,0.1756116272447763,0.1806966469512837,0.1756116272447763,0.0123952901760829,1.68,0.0872184104844373,BAD,31.6,32.74,5.39,12.82,6.9,39.16,12.92,20.81,23.22
249697,FB,TECH,20,10000,2014-04-21,2014-05-12,61.2400016784668,59.83000183105469,0.4708813278669646,0.4772677120489416,0.4708813278669646,0.0165270535681106,-0.15,-0.0230241640882889,BAD,31.6,80.32,0.75,17.17,9.19,21.46,13.56,11.32,13.28
358280,FB,TECH,70,50,2018-06-08,2018-08-17,189.1000061035156,173.8000030517578,0.2628019698764043,0.3415929304104964,0.2628019698764043,0.057844687488387,1.68,-0.0809095851820459,BAD,31.6,30.08,6.46,11.8,7.08,39.31,10.67,22.25,25.2
399669,MSFT,TECH,2,50,2016-01-11,2016-01-13,47.72541046142578,47.12314987182617,0.2815888803496735,0.2822496574579257,0.2815888803496735,0.0011958214768445,-0.2,-0.0126192856965869,BAD,14.7,36.29,1.4,4.7,5.24,13.29,3.0,6.65,14.44
50061,GOOG,TECH,30,500,2015-12-24,2016-01-22,748.4000244140625,725.25,0.2861065505006525,0.2911579067045559,0.2861065505006525,0.0157297341314984,-0.5,-0.0309326879461116,BAD,22.8,33.11,22.92,7.53,4.33,21.1,4.67,11.23,13.86
174037,AMZN,TECH,6,50000,2015-03-30,2015-04-06,374.5899963378906,377.0400085449219,0.3286059188261636,0.3274001526186254,0.3286059188261636,0.0054047297034474,-0.5,0.0065405169144487,GOOD,27.4,0.0,-0.89,1.87,15.95,-0.44,1.12,-0.89,-3.82
92047,FB,TECH,90,400,2018-10-02,2018-12-31,159.3300018310547,131.08999633789062,0.3442518258234947,0.3908640222440172,0.3442518258234947,0.0743717410564977,1.68,-0.1772422341594416,BAD,31.6,24.81,6.63,9.3,5.88,37.57,9.0,21.89,25.02
149941,GOOG,TECH,120,100,2015-07-08,2015-11-05,516.8300170898438,731.25,0.1923546854623907,0.2851588927941503,0.1923546854623907,0.0629189365259937,-0.5,0.4148752507013971,GOOD,22.8,24.67,21.1,5.55,3.19,20.48,4.85,10.82,13.48
125859,AMZN,TECH,40,50,2014-11-05,2014-12-15,296.5199890136719,306.07000732421875,0.3246938867050043,0.3268835784843765,0.3246938867050043,0.0360315313563163,-0.15,0.0322069967097784,GOOD,27.4,0.0,-0.48,1.76,14.44,-0.25,0.89,-0.56,-2.1
50168,FB,TECH,10,2000,2015-02-23,2015-03-05,78.83999633789062,81.20999908447266,0.3134536294788104,0.3094788031603704,0.3134536294788104,0.0082635267840553,-0.5,0.0300609190343531,GOOD,31.6,70.93,1.1,16.5,6.0,23.46,9.4,11.26,12.66
286872,AAPL,TECH,420,25000,2016-02-12,2017-04-07,21.88789367675781,34.08591842651367,0.2735899939544521,0.1947187366734004,0.2735899939544521,0.2827947763527424,-0.2,0.5572955045331122,GOOD,16.5,10.35,2.36,2.38,4.21,22.87,1.0,19.22,42.79
382350,MSFT,TECH,660,50,2015-07-22,2017-05-12,41.00804901123047,64.49983215332031,0.2390869826700351,0.1633307807437835,0.2390869826700351,0.3946210873587054,-0.5,0.5728578586037191,GOOD,14.7,27.33,1.46,3.53,4.0,13.03,2.47,7.01,13.85
363598,AMZN,TECH,300,5000,2017-06-26,2018-04-23,993.97998046875,1517.8599853515625,0.1838689645699728,0.258513430649835,0.1838689645699728,0.2702364851723726,1.96,0.5270528734751343,BAD,27.4,245.69,3.94,3.14,20.02,1.28,1.01,2.38,9.38
428087,NVDA,TECH,330,1000,2014-08-11,2015-07-07,18.034502029418945,19.209396362304688,0.2406148742134424,0.2834393150325204,0.2406148742134424,0.4458319494272493,-0.15,0.0651470348873057,GOOD,12.9,18.37,0.91,2.21,2.1,12.06,6.19,7.94,12.31
431466,AMZN,TECH,60,50000,2016-07-22,2016-09-20,744.8599853515625,780.219970703125,0.3432307331357208,0.3059501390473736,0.3432307331357208,0.0540472970344745,-0.2,0.0474719894301653,GOOD,27.4,178.01,4.02,2.85,20.51,1.6,1.09,3.12,13.53
217147,AMZN,TECH,6,300,2016-11-08,2016-11-14,787.75,719.0700073242188,0.2987049190243053,0.3002722948332822,0.2987049190243053,0.0054047297034474,-0.2,-0.0871850113307283,BAD,27.4,191.6,4.37,3.15,22.37,1.64,1.06,3.21,13.47
348741,NVDA,TECH,420,2000,2017-06-30,2018-08-24,143.1348419189453,270.2958679199219,0.4766106210980402,0.3536620016542931,0.4766106210980402,0.5674224810892264,1.96,0.8884002266407334,BAD,12.9,34.31,3.01,8.83,10.02,26.05,8.26,21.64,36.22
218373,GOOG,TECH,300,4000,2018-05-30,2019-03-26,1067.800048828125,1184.6199951171875,0.2238289953493874,0.26882062635844,0.2238289953493874,0.1572973413149843,1.68,0.109402454530011,BAD,22.8,43.79,23.56,6.61,4.46,14.19,4.87,8.62,10.76
298760,AAPL,TECH,300,20000,2018-01-08,2018-11-05,41.94488906860352,49.05520248413086,0.1764865099218673,0.2429599166479875,0.1764865099218673,0.2019962688233874,1.68,0.1695156090149142,BAD,16.5,16.74,2.43,3.55,5.9,21.12,1.24,13.83,37.37
474222,MSFT,TECH,5,15000,2018-05-31,2018-06-05,95.5963897705078,98.83645629882812,0.2201126305943947,0.2198213213771927,0.2201126305943947,0.0029895536921114,1.68,0.0338931892312935,BAD,14.7,48.99,1.8,6.48,8.56,14.89,3.4,6.3,18.83
365923,FB,TECH,5,50000,2015-05-21,2015-05-26,80.4800033569336,79.33000183105469,0.2469971551703677,0.2472110672670099,0.2469971551703677,0.0041317633920276,-0.5,-0.0142892827772208,BAD,31.6,79.82,1.03,16.38,6.11,20.69,8.59,8.81,9.88
172457,AMZN,TECH,1,15000,2017-08-25,2017-08-25,945.260009765625,945.260009765625,0.1939615749770444,0.1939615749770444,0.1939615749770444,0.0009007882839079,1.96,0.0,BAD,27.4,245.69,3.94,3.14,20.02,1.28,1.01,2.38,9.38
337229,AAPL,TECH,3,1500,2018-03-29,2018-04-02,40.52886581420898,40.26314163208008,0.2059759304391935,0.2060922995188933,0.2059759304391935,0.0020199626882338,1.68,-0.0065564179206748,BAD,16.5,15.65,2.59,3.39,6.32,21.55,1.46,14.27,39.97
449076,MSFT,TECH,70,2000,2014-11-03,2015-01-12,41.87907028198242,41.397003173828125,0.1913611485827216,0.1905408607048962,0.1913611485827216,0.0418537516895596,-0.15,-0.0115109314726524,BAD,14.7,16.1,2.55,3.76,3.76,23.35,2.52,13.12,24.25
242674,MSFT,TECH,720,4000,2017-05-01,2019-04-22,65.47139739990234,121.19371032714844,0.1655538676205452,0.25336907801249,0.1655538676205452,0.4304957316640422,1.96,0.8510939912721217,BAD,14.7,27.58,2.26,5.05,6.9,24.93,2.81,11.35,34.58
364413,FB,TECH,20,20000,2016-12-30,2017-01-19,115.0500030517578,127.5500030517578,0.2782510705666608,0.2674368507917299,0.2782510705666608,0.0165270535681106,-0.2,0.1086484108512069,GOOD,31.6,35.29,3.26,12.16,5.62,36.86,11.97,17.53,19.33
278828,FB,TECH,5,25000,2015-10-27,2015-11-02,103.6999969482422,103.30999755859376,0.2589498525290482,0.2515272785126934,0.2589498525290482,0.0041317633920276,-0.5,-0.0037608428266694,BAD,31.6,90.64,0.99,15.78,6.1,17.64,10.68,6.52,7.28
177327,NVDA,TECH,10,200,2015-11-30,2015-12-10,31.036340713500977,32.26918029785156,0.3384544585581263,0.341254370045788,0.3384544585581263,0.013510059073553,-0.5,0.0397224529699241,GOOD,12.9,25.64,1.08,3.21,3.34,12.33,6.82,8.36,13.6
300740,FB,TECH,20,400,2016-10-18,2016-11-07,128.57000732421875,122.1500015258789,0.2804468168812051,0.2800722142939799,0.2804468168812051,0.0165270535681106,-0.2,-0.0499339304084375,BAD,31.6,49.53,2.59,15.1,6.81,33.16,11.69,15.09,16.71
343020,FB,TECH,720,50000,2016-07-25,2018-07-16,121.62999725341795,207.22999572753903,0.3139445103661844,0.2641371929814824,0.3139445103661844,0.5949739284519816,-0.2,0.7037737433782242,GOOD,31.6,54.94,2.08,14.89,6.49,29.12,12.22,12.67,14.09
319627,GOOG,TECH,480,50,2015-05-22,2016-09-13,540.1099853515625,759.6900024414062,0.1960897576407411,0.2231525448254656,0.1960897576407411,0.251675746103975,-0.5,0.4065468572052359,GOOD,22.8,25.92,21.15,6.0,3.45,20.93,5.6,11.14,13.96
263982,MSFT,TECH,720,4000,2015-03-20,2017-03-09,38.36343765258789,61.05696105957031,0.2111374090105408,0.1895046748353569,0.2111374090105408,0.4304957316640422,-0.5,0.591540403977629,GOOD,14.7,15.14,2.41,3.2,3.29,21.1,2.91,11.53,22.1
424523,AMZN,TECH,80,300,2014-04-08,2014-06-27,327.07000732421875,324.57000732421875,0.2878651954763127,0.3075640626393385,0.2878651954763127,0.0720630627126326,-0.15,-0.0076436235179515,BAD,27.4,533.91,0.63,1.99,14.98,0.38,1.05,0.87,3.17
380399,AMZN,TECH,2,4000,2014-10-17,2014-10-20,303.6400146484375,306.2099914550781,0.3288718778107209,0.3239932086784921,0.3288718778107209,0.0018015765678158,-0.15,0.008463893698649,GOOD,27.4,0.0,-0.48,1.76,14.44,-0.25,0.89,-0.56,-2.1
452905,AAPL,TECH,100,25000,2016-03-04,2016-06-13,23.98841857910156,22.80603408813477,0.2770372308681312,0.2821468596860036,0.2770372308681312,0.0673320896077958,-0.2,-0.0492898057063618,BAD,16.5,11.29,2.25,2.53,4.26,22.27,1.28,17.44,40.24
316646,FB,TECH,720,50,2018-02-12,2020-02-03,176.41000366210938,204.19000244140625,0.1978282312349102,0.2551115129570356,0.1978282312349102,0.5949739284519816,1.68,0.1574740559073162,BAD,31.6,32.74,5.39,12.82,6.9,39.16,12.92,20.81,23.22
42287,NVDA,TECH,30,50000,2015-01-12,2015-02-11,18.951295852661133,20.029279708862305,0.2525900126344714,0.2589321861262675,0.2525900126344714,0.040530177220659,-0.5,0.0568818018874314,GOOD,12.9,16.52,1.12,2.23,2.28,13.48,6.38,9.05,14.76
438511,MSFT,TECH,330,1500,2016-07-22,2017-06-16,52.356224060058594,66.40638732910156,0.2790434285915862,0.1600444548651861,0.2790434285915862,0.1973105436793527,-0.2,0.2683570773347944,GOOD,14.7,23.18,2.05,4.19,5.15,22.53,2.35,11.28,27.29
284258,FB,TECH,10,2000,2015-07-09,2015-07-20,85.87999725341797,97.91000366210938,0.2394876744217167,0.2427428196167337,0.2394876744217167,0.0082635267840553,-0.5,0.1400792593552699,GOOD,31.6,87.52,0.98,16.11,6.09,18.59,9.01,7.24,8.11
426722,MSFT,TECH,2,100,2015-11-19,2015-11-20,49.22197723388672,49.45009994506836,0.2811434073388902,0.2810145652844881,0.2811434073388902,0.0011958214768445,-0.5,0.0046345702468975,GOOD,14.7,26.98,1.49,3.64,4.15,13.83,2.46,7.19,14.79
400930,FB,TECH,210,10000,2016-10-21,2017-05-19,132.07000732421875,148.05999755859375,0.2794702988807617,0.1749522304194286,0.2794702988807617,0.1735340624651613,-0.2,0.1210720780466163,GOOD,31.6,49.53,2.59,15.1,6.81,33.16,11.69,15.09,16.71
393838,NVDA,TECH,2,1000,2015-12-04,2015-12-07,33.022586822509766,32.39637756347656,0.3404846254411741,0.3411114240913557,0.3404846254411741,0.0027020118147106,-0.5,-0.0189630589026523,BAD,12.9,25.64,1.08,3.21,3.34,12.33,6.82,8.36,13.6
470681,AMZN,TECH,300,20000,2016-01-27,2016-11-22,583.3499755859375,785.3300170898438,0.3401323341384599,0.301163781258704,0.3401323341384599,0.2702364851723726,-0.2,0.3462416215943616,GOOD,27.4,545.07,1.24,3.0,23.79,0.56,1.05,1.07,4.92
178806,GOOG,TECH,600,3000,2015-06-19,2017-02-08,536.6900024414062,808.3800048828125,0.1942069873105034,0.1716539658534054,0.1942069873105034,0.3145946826299687,-0.5,0.5062326505161018,GOOD,22.8,24.67,21.1,5.55,3.19,20.48,4.85,10.82,13.48
157858,NVDA,TECH,540,20000,2017-01-06,2018-06-29,101.84764099121094,235.2254943847656,0.4431106246210397,0.3709775248737357,0.4431106246210397,0.7295431899718625,1.96,1.3095821571857975,BAD,12.9,42.34,2.55,9.95,10.96,24.11,4.77,19.59,33.72
37306,AMZN,TECH,20,50,2014-12-04,2014-12-24,316.92999267578125,303.0299987792969,0.325412657228027,0.3285080802437775,0.325412657228027,0.0180157656781581,-0.15,-0.0438582469873845,BAD,27.4,0.0,-0.54,1.62,13.44,-0.27,1.12,-0.57,-2.29
474667,FB,TECH,300,15000,2017-04-07,2018-02-01,140.77999877929688,193.08999633789065,0.1878851136042035,0.1806966469512837,0.1878851136042035,0.2479058035216589,1.96,0.3715726524518656,BAD,31.6,37.58,3.78,13.74,6.62,38.02,12.61,18.49,20.39
447070,MSFT,TECH,20,20000,2017-05-26,2017-06-15,66.36841583251953,66.3115234375,0.1601314554236831,0.1605463342242962,0.1601314554236831,0.0119582147684456,1.96,-0.0008572209281459,BAD,14.7,27.58,2.26,5.05,6.9,24.93,2.81,11.35,34.58
300868,MSFT,TECH,360,4000,2014-08-06,2015-07-31,37.49581527709961,42.052616119384766,0.2163866904480568,0.2401541140817058,0.2163866904480568,0.2152478658320211,-0.15,0.12152825078238,GOOD,14.7,13.96,2.63,3.55,3.37,25.42,2.5,14.14,25.67
446716,AMZN,TECH,80,50000,2018-08-13,2018-11-01,1896.199951171875,1665.530029296875,0.262281809216503,0.298596825678388,0.262281809216503,0.0720630627126326,1.68,-0.1216485222101409,BAD,27.4,134.8,12.61,4.05,23.65,3.02,1.07,4.95,21.12
100735,GOOG,TECH,240,500,2016-10-27,2017-06-23,795.3499755859375,965.5900268554688,0.2011179741098489,0.1549163514884764,0.2011179741098489,0.1258378730519875,-0.2,0.2140442025463252,GOOD,22.8,28.44,27.33,6.79,3.99,22.29,6.88,12.47,15.08
349735,NVDA,TECH,120,1000,2016-04-22,2016-08-19,35.61756896972656,61.29882049560547,0.356938194638125,0.362334691924458,0.356938194638125,0.1621207088826361,-0.2,0.7210276352017986,GOOD,12.9,29.85,1.17,3.87,4.45,13.32,2.44,9.61,15.89
86089,AMZN,TECH,50,300,2015-02-23,2015-04-14,380.1400146484375,385.1099853515625,0.3301030864209341,0.3206575247249897,0.3301030864209341,0.0450394141953954,-0.5,0.0130740530110237,GOOD,27.4,0.0,-0.54,1.62,13.44,-0.27,1.12,-0.57,-2.29
242729,FB,TECH,100,100,2014-08-26,2014-12-04,75.95999908447266,75.23999786376953,0.3921004750796371,0.362310172372545,0.3921004750796371,0.082635267840553,-0.15,-0.0094786891703676,BAD,31.6,73.14,0.92,17.27,9.41,23.67,12.82,13.05,14.91
53769,AAPL,TECH,240,3000,2018-08-17,2019-04-15,52.946231842041016,48.85872268676758,0.214299124688523,0.3017230373939646,0.214299124688523,0.1615970150587099,1.68,-0.077201134302967,BAD,16.5,16.28,2.76,3.59,7.56,21.98,1.31,14.98,43.5
115845,AMZN,TECH,4,15000,2013-10-28,2013-11-01,358.1600036621094,359.0,0.2809247776360626,0.2717195108364785,0.2809247776360626,0.0036031531356316,1.41,0.0023453102783723,BAD,27.4,1116.57,0.28,2.04,15.76,0.19,1.07,0.43,1.53
306586,MSFT,TECH,100,50000,2014-04-30,2014-08-08,35.19465255737305,37.89937973022461,0.2552278960096004,0.2147985335157486,0.2552278960096004,0.059791073842228,-0.15,0.0768505149594079,GOOD,14.7,13.42,2.67,3.62,3.39,26.91,3.22,15.09,26.93
394274,FB,TECH,1,50,2017-01-03,2017-01-04,116.86000061035156,118.69000244140624,0.2776219009251981,0.2779923528121453,0.2776219009251981,0.0008263526784055,1.96,0.0156597794069546,BAD,31.6,35.29,3.26,12.16,5.62,36.86,11.97,17.53,19.33
452244,AMZN,TECH,1,100,2018-02-07,2018-02-08,1416.780029296875,1350.5,0.2160153327232195,0.221647318563408,0.2160153327232195,0.0009007882839079,1.68,-0.0467821594928668,BAD,27.4,190.16,6.15,3.24,20.43,1.71,1.04,2.92,12.47
117368,FB,TECH,50,15000,2017-11-01,2017-12-21,182.66000366210935,177.4499969482422,0.1876311657316463,0.1710191271378864,0.1876311657316463,0.0413176339202765,1.96,-0.0285229749776247,BAD,31.6,33.11,5.16,13.79,6.97,41.69,13.38,21.24,23.49
275476,GOOG,TECH,50,50,2015-09-17,2015-11-06,642.9000244140625,733.760009765625,0.2774158284215442,0.2850456773507275,0.2774158284215442,0.0262162235524973,-0.5,0.1413283277355169,GOOD,22.8,26.74,22.75,6.3,3.6,21.59,4.77,11.36,14.08
377206,NVDA,TECH,120,15000,2015-05-21,2015-09-18,20.277122497558597,22.701824188232425,0.2712573419914891,0.3158737913991851,0.2712573419914891,0.1621207088826361,-0.5,0.1195781941429691,GOOD,12.9,19.17,1.12,2.56,2.54,13.28,6.61,8.87,14.37
305168,GOOG,TECH,720,100,2016-01-13,2018-01-02,700.5599975585938,1065.0,0.2901432017951323,0.1549861866491385,0.2901432017951323,0.3775136191559625,-0.2,0.5202124068052074,GOOD,22.8,33.11,22.92,7.53,4.33,21.1,4.67,11.23,13.86
345316,MSFT,TECH,70,300,2016-08-31,2016-11-09,53.51137924194336,56.0351448059082,0.2546833824101548,0.2302632545234159,0.2546833824101548,0.0418537516895596,-0.2,0.0471631566914773,GOOD,14.7,23.18,2.05,4.19,5.15,22.53,2.35,11.28,27.29
48573,AMZN,TECH,480,4000,2015-10-23,2017-02-14,599.030029296875,836.3900146484375,0.3399313766782833,0.2312753782616755,0.3399313766782833,0.4323783762757961,-0.5,0.3962405451195312,GOOD,27.4,741.55,0.69,2.39,19.31,0.33,1.08,0.62,2.86
40759,AAPL,TECH,120,25000,2018-07-20,2018-11-16,46.4224853515625,47.2581901550293,0.2148828930592952,0.2530511364350324,0.2148828930592952,0.0807985075293549,1.68,0.0180021555747805,BAD,16.5,16.28,2.76,3.59,7.56,21.98,1.31,14.98,43.5
428013,GOOG,TECH,40,500,2017-01-13,2017-02-22,807.8800048828125,830.760009765625,0.1939353515365624,0.1679255542885598,0.1939353515365624,0.0209729788419979,1.96,0.0283210436506983,BAD,22.8,27.73,27.83,6.39,3.84,21.58,6.29,12.34,14.85
18943,NVDA,TECH,4,15000,2014-11-13,2014-11-17,18.737255096435547,18.88101577758789,0.2484816792818808,0.2487472825356257,0.2484816792818808,0.0054040236294212,-0.15,0.0076724515097033,GOOD,12.9,18.38,1.02,2.35,2.42,12.79,5.72,8.38,13.66
72379,AMZN,TECH,660,15000,2017-08-31,2019-06-21,980.5999755859376,1911.300048828125,0.1944923430840172,0.3555870672110121,0.1944923430840172,0.5945202673792196,1.96,0.9491128864102476,BAD,27.4,245.69,3.94,3.14,20.02,1.28,1.01,2.38,9.38
